"","Reference","Gene.Symbol","Annotation","p.val_d1.d0","log2FC_d1.d0","d0","q.val_d1.d0","sig_d1.d0","p.val_d2.d0","log2FC_d2.d0","d1","q.val_d2.d0","sig_d2.d0","d2","p.val_anova","q.val_anova","anova_sig","p.val_d4.d0","log2FC_d4.d0","d4","q.val_d4.d0","sig_d4.d0","p.val_d6.d0","log2FC_d6.d0","d6","q.val_d6.d0","sig_d6.d0","p.val_d8.d0","log2FC_d8.d0","d8","q.val_d8.d0","sig_d8.d0","p.val_d10.d0","log2FC_d10.d0","d10","q.val_d10.d0","sig_d10.d0","p.val_d12.d0","log2FC_d12.d0","d12","q.val_d12.d0","sig_d12.d0","cluster","d0_1","d0_2","d1_1","d1_2","d2_1","d2_2","d4_1","d4_2","d6_1","d6_2","d8_1","d8_2","d10_1","d10_2","d12_1","d12_2","hotellingT2","ProtID","Compartment_ss"
"179","sp|Q15084|PDIA6_HUMAN","PDIA6","Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1",0.00996329832339656,0.323232348264213,20.2843758428476,0.0356903497206218,"n.s.",0.00128385071048049,0.828446300505064,20.6076081911118,0.00850208427552635,"up",21.1128221433527,2.00294094414698e-07,5.70148978009569e-07,"sig",0.00126112451949518,0.728072327470176,21.0124481703178,0.00625883326763611,"up",0.00536136255243315,0.72968335767878,21.0140592005264,0.0118807044158081,"up",0.000755274165219651,0.628569330644741,20.9129451734923,0.0044508146955173,"up",0.00298089125822637,0.559217048795134,20.8435928916427,0.00790242408076264,"n.s.",0.00288761488804072,0.31378277386569,20.5981586167133,0.00777382601032156,"n.s.",2,20.267682488492,20.3010691972032,20.6355018317476,20.579714550476,21.1374019790515,21.0882423076538,21.0322246030228,20.9926717376127,21.0650400399043,20.9630783611485,20.9174261001188,20.9084642468659,20.8692387894568,20.8179469938286,20.5955353264497,20.6007819069769,110.095113312941,"sp|Q15084|PDIA6_HUMAN_PDIA6","ER.Lumen"
"180","sp|Q53GQ0|DHB12_HUMAN","HSD17B12","Very-long-chain 3-oxoacyl-CoA reductase OS=Homo sapiens OX=9606 GN=HSD17B12 PE=1 SV=2",0.0242640320445793,0.680937093014663,22.4887529093385,0.0570884599987724,"n.s.",0.0476220572944426,0.469999276914127,23.1696900023531,0.0691876687167368,"n.s.",22.9587521862526,0.000286978433880464,0.000364788790015675,"sig",0.511527009886243,0.054940350897315,22.5436932602358,0.535499031298931,"n.s.",0.0649577620878951,0.256742067446176,22.7454949767847,0.080809497307136,"n.s.",0.8404046089255,0.0231658646873569,22.5119187740258,0.85193455020649,"n.s.",0.0886510722032773,0.212901872902378,22.7016547822409,0.105534084163775,"n.s.",0.0332850599861189,0.669232172647227,23.1579850819857,0.0451017779905953,"up",2,22.5566050313283,22.4209007873486,23.2537724759034,23.0856075288029,23.0407152836831,22.8767890888222,22.5582545759653,22.5291319445062,22.7339020614594,22.7570878921099,22.4366687767297,22.5871687713219,22.7060960400855,22.6972135243962,23.0527126661282,23.2632574978432,108.266265469691,"sp|Q53GQ0|DHB12_HUMAN_HSD17B12","ER.Membrane"
"181","sp|A2RRP1|NBAS_HUMAN","NBAS","Neuroblastoma-amplified sequence OS=Homo sapiens OX=9606 GN=NBAS PE=1 SV=2",0.0710196132589348,-0.0553444785148045,20.4889002052795,0.115802169393154,"n.s.",0.108173392502534,0.0626003430875457,20.4335557267647,0.135932339546292,"n.s.",20.5515005483671,5.92960487324284e-10,6.06644190877921e-09,"sig",0.000568737495345628,0.287519907481713,20.7764201127612,0.00479918590883036,"n.s.",0.000485060562192297,0.420092153312424,20.908992358592,0.00411779805622886,"n.s.",0.000180290987690379,0.615827022530794,21.1047272278103,0.00312496086546118,"up",0.0010904213686781,0.525096680357962,21.0139968856375,0.00489952844710093,"n.s.",0.000348371289409011,0.472089190920414,20.9609893961999,0.00353482370532969,"n.s.",7,20.495701123922,20.4820992866371,20.4195249593343,20.4475864941952,20.5301018841067,20.5728992126275,20.7755235276083,20.7773166979142,20.9027144557125,20.9152702614715,21.100021902972,21.1094325526487,21.0299624135324,20.9980313577426,20.9665955517377,20.9553832406622,107.736753658153,"sp|A2RRP1|NBAS_HUMAN_NBAS","ER.Membrane.associated"
"182","sp|P11021|BIP_HUMAN","HSPA5","Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2",0.332143373364729,0.124905854806819,25.0653821415643,0.391540449136268,"n.s.",0.224055081140467,-0.180229613918804,25.1902879963712,0.2583733243892,"n.s.",24.8851525276455,0.00109171691950683,0.00127988781789213,"sig",0.0736157853302137,-0.528881242615682,24.5365008989487,0.0915300538155757,"n.s.",0.0480634514703397,-0.47922996609644,24.5861521754679,0.0622298244662404,"n.s.",0.130109903658339,-0.227362499382842,24.8380196421815,0.148724066789149,"n.s.",0.0653475252251454,-0.427864326303599,24.6375178152608,0.0805361650424327,"n.s.",0.0439932505923207,-0.410908537160857,24.6544736044035,0.0572687323250432,"n.s.",3,25.1545132476591,24.9762510354696,25.2320501363314,25.148525856411,24.9379657003161,24.8323393549749,24.6596536554287,24.4133481424686,24.5233507155028,24.648953635433,24.8571436708285,24.8188956135345,24.7103363327582,24.5646992977633,24.6565526299217,24.6523945788853,107.643284753161,"sp|P11021|BIP_HUMAN_HSPA5","ER.Lumen"
"183","sp|P51572|BAP31_HUMAN","BCAP31","B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3",0.148267110947868,-0.0507970908243003,22.0623208771149,0.203611055587395,"n.s.",0.0166883241048836,-0.361672909271313,22.0115237862906,0.0317992919108428,"n.s.",21.7006479678436,1.62265927223454e-06,3.39247627774307e-06,"sig",0.00321521537563275,-0.671690234887102,21.3906306422278,0.00951440729095501,"down",0.00411202378350205,-0.477401066559914,21.584919810555,0.0101062787138166,"n.s.",0.00891737011145508,-0.360662879062961,21.701657998052,0.0160461203010308,"n.s.",0.0349896582771513,-0.246195451377538,21.8161254257374,0.0469625206964715,"n.s.",0.94942539459637,0.00242413399123365,22.0647450111062,0.952952808113969,"n.s.",9,22.0837672155337,22.0408745386962,22.0062012833856,22.0168462891957,21.7428249241285,21.6584710115588,21.3590445340162,21.4222167504394,21.5629415114932,21.6068981096168,21.6749052823298,21.7284107137742,21.7739639052759,21.8582869461989,22.038556328619,22.0909336935933,107.553961471851,"sp|P51572|BAP31_HUMAN_BCAP31","ER.Membrane"
"184","sp|Q9Y4P3|TBL2_HUMAN","TBL2","Transducin beta-like protein 2 OS=Homo sapiens OX=9606 GN=TBL2 PE=1 SV=1",0.116454086650832,0.159704917517836,18.4725526413894,0.168519125391241,"n.s.",0.0165999504847418,0.615251176261836,18.6322575589073,0.0317227644056949,"up",19.0878038176513,3.85436486613567e-06,7.2389711639676e-06,"sig",0.0119043748493707,0.700403382323742,19.1729560237132,0.0213085938446773,"up",0.00886502964871682,0.717557538042836,19.1901101794323,0.0165132905221196,"up",0.00678050185464513,0.730459093126548,19.203011734516,0.0132080753793166,"up",0.00605183077198258,0.765005823046842,19.2375584644363,0.0121887873852874,"up",0.00944365753055421,0.686155179461537,19.158707820851,0.016718175280465,"up",2,18.4152024400466,18.5299028427323,18.649410469074,18.6151046487405,19.0316380017083,19.1439696335942,19.1214120329456,19.2245000144808,19.1535467928097,19.2266735660548,19.1838815984028,19.2221418706291,19.2206734598669,19.2544434690056,19.1936491604044,19.1237664812975,103.571933346155,"sp|Q9Y4P3|TBL2_HUMAN_TBL2","ER.Lumen"
"185","sp|Q9H3N1|TMX1_HUMAN","TMX1","Thioredoxin-related transmembrane protein 1 OS=Homo sapiens OX=9606 GN=TMX1 PE=1 SV=1",0.0883358650117774,0.235477352939022,20.6189454999734,0.136201357221778,"n.s.",0.00695980479679991,0.637067783398088,20.8544228529124,0.0182560221119095,"up",21.2560132833715,0.00114684164482162,0.00134178454723006,"sig",0.0638949377994533,0.214314587377629,20.833260087351,0.0812789489812057,"n.s.",0.116948418900655,0.0686002983776817,20.6875457983511,0.136772061877186,"n.s.",0.0110040533481881,0.370426318078117,20.9893718180515,0.0186566074122546,"n.s.",0.0378810590268845,0.354082830813372,20.9730283307868,0.050227263080892,"n.s.",0.300266167090932,0.14187461454387,20.7608201145173,0.323383706802181,"n.s.",5,20.5995535420771,20.6383374578696,20.7819173444577,20.9269283613672,21.2062298436151,21.3057967231278,20.7797250375147,20.8867951371874,20.6705614085891,20.7045301881131,21.023418464707,20.955325171396,21.0412738223667,20.9047828392069,20.8613913201339,20.6602489089007,102.360355738912,"sp|Q9H3N1|TMX1_HUMAN_TMX1","ER.Membrane"
"186","sp|P30101|PDIA3_HUMAN","PDIA3","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",0.00208097185635469,0.110182016826091,23.5012930208636,0.0208386544410397,"n.s.",0.000557456025782396,0.46199358589401,23.6114750376897,0.00688722173117292,"n.s.",23.9632866067576,2.94727521471132e-08,1.19452387394184e-07,"sig",0.0475570925150244,-0.0278088859889536,23.4734841348746,0.063188980089747,"n.s.",0.0293013695031075,-0.0994187327122873,23.4018742881513,0.0409575108971585,"n.s.",0.242050001009298,-0.0582964301385438,23.442996590725,0.264474501861145,"n.s.",0.00738226976026039,-0.120959588892262,23.3803334319713,0.0139527158018039,"n.s.",0.00299279810548076,-0.246764426252057,23.2545285946115,0.00792465411029961,"n.s.",1,23.4963804649569,23.5062055767703,23.6103754787151,23.6125745966642,23.9730307690997,23.9535424444154,23.4774141107552,23.4695541589941,23.4185694810795,23.3851790952231,23.4781314339641,23.407861747486,23.389557658885,23.3711092050576,23.2419219422454,23.2671352469776,101.093131613036,"sp|P30101|PDIA3_HUMAN_PDIA3","ER.Lumen"
"187","sp|Q96HY6|DDRGK_HUMAN","DDRGK1","DDRGK domain-containing protein 1 OS=Homo sapiens OX=9606 GN=DDRGK1 PE=1 SV=2",0.026842362652513,0.310669969933148,16.8151278061177,0.0607255754039312,"n.s.",0.00728616134827526,0.53236106727574,17.1257977760508,0.0187423489681973,"n.s.",17.3474888733934,1.56346860446551e-07,4.6575417248809e-07,"sig",0.00112044333772817,0.622642662399919,17.4377704685176,0.0060134625591259,"up",0.00067825822731837,0.878845828237569,17.6939736343552,0.00450875658996702,"up",0.000593890196648876,0.846324417665688,17.6614522237833,0.00409753581278723,"up",0.000287981680825007,0.819997596426507,17.6351254025442,0.00329312385017485,"up",0.000290825187398606,0.638137978583277,17.4532657847009,0.003374743281961,"up",2,16.8257330796126,16.8045225326227,17.1766545856587,17.0749409664429,17.303044790372,17.3919329564148,17.4198083657452,17.45573257129,17.6736776265812,17.7142696421293,17.6791522292614,17.6437522183053,17.6261115465759,17.6441392585125,17.4557172564445,17.4508143129574,100.468563375334,"sp|Q96HY6|DDRGK_HUMAN_DDRGK1","ER.Membrane.associated"
"188","sp|Q4ZIN3|MBRL_HUMAN","TMEM259","Membralin OS=Homo sapiens OX=9606 GN=TMEM259 PE=1 SV=1",0.0368931591594315,0.736374292664109,16.5383805718326,0.0733618687196978,"n.s.",0.0213583370572144,0.773545163048748,17.2747548644967,0.0378714289440756,"up",17.3119257348813,0.015786353038366,0.016720536880259,"sig",0.169054207971935,0.228452250013596,16.7668328218461,0.193010251970071,"n.s.",0.0466041702099764,0.411320911650446,16.949701483483,0.0606036479340021,"n.s.",0.104631611470975,0.412725504502209,16.9511060763348,0.122152637564697,"n.s.",0.119470453563113,0.565088028917014,17.1034686007496,0.138188663507241,"n.s.",0.0901033843191314,0.481441778130723,17.0198223499633,0.106924331837871,"n.s.",5,16.4489760490287,16.6277850946364,17.1599671960213,17.389542532972,17.2397558579835,17.3840956117791,16.7059643120131,16.8277013316792,16.9278129509066,16.9715900160594,16.836756108571,17.0654560440985,16.9078360542316,17.2991011472675,16.8929517686369,17.1466929312897,100.312624622585,"sp|Q4ZIN3|MBRL_HUMAN_TMEM259","ER.Membrane"
"189","sp|Q9Y5M8|SRPRB_HUMAN","SRPRB","Signal recognition particle receptor subunit beta OS=Homo sapiens OX=9606 GN=SRPRB PE=1 SV=3",0.485549544609345,0.0472698908036548,21.9111909614537,0.54052803871106,"n.s.",0.427033847268093,0.0316974221752098,21.9584608522574,0.460723198344542,"n.s.",21.9428883836289,1.66413465402004e-07,4.89834664079103e-07,"sig",0.0353885250683385,0.202987543370853,22.1141785048246,0.0493760166584548,"n.s.",0.0130872204706151,0.301534879719391,22.2127258411731,0.0216907632224822,"n.s.",0.00269604676437553,0.609071441622291,22.520262403076,0.00756958069990605,"up",0.00517360674719615,0.502702189865758,22.4138931513195,0.0110053716361985,"n.s.",0.00256582354763594,0.623832049604818,22.5350230110585,0.00732789711572934,"up",7,21.9422298676212,21.8801520552862,22.0047287903798,21.912192914135,21.9348594076427,21.9509173596152,22.1381775983008,22.0901794113484,22.196905186169,22.2285464961772,22.5266493186401,22.513875487512,22.3950723545304,22.4327139481086,22.5412660039877,22.5287800181294,99.6320774526201,"sp|Q9Y5M8|SRPRB_HUMAN_SRPRB","ER.Membrane"
"190","sp|Q96G23|CERS2_HUMAN","CERS2","Ceramide synthase 2 OS=Homo sapiens OX=9606 GN=CERS2 PE=1 SV=1",0.00827096042441757,-0.262025002491345,18.4312370473739,0.0331687478870296,"n.s.",0.00202331845549349,-0.50214840305096,18.1692120448826,0.00975323001161752,"n.s.",17.929088644323,5.73791945293696e-07,1.39337959748989e-06,"sig",0.000646526323110765,-0.83688031242265,17.5943567349513,0.00501587480476571,"down",0.00584809975205766,-0.670570958654555,17.7606660887194,0.0125482309150009,"down",0.00188890816014926,-0.556170789246639,17.8750662581273,0.00641349739861661,"n.s.",0.00225238439695979,-0.644449263164002,17.7867877842099,0.00677868171479567,"down",0.00592968411817217,-0.733462731314646,17.6977743160593,0.012092974569851,"down",3,18.4507187645867,18.4117553301612,18.1552318268786,18.1831922628866,17.9175907688125,17.9405865198335,17.6029421279754,17.5857713419271,17.712985903264,17.8083462741748,17.8894332577883,17.8606992584663,17.8104326862411,17.7631428821788,17.7510569571489,17.6444916749697,99.5736179019388,"sp|Q96G23|CERS2_HUMAN_CERS2","ER.Membrane"
"191","sp|Q96AY3|FKB10_HUMAN","FKBP10","Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1",0.00986729061316992,-0.190256582565297,22.0169966246579,0.0355304689495894,"n.s.",0.0488556842453637,-0.118828179451715,21.8267400420926,0.0706592501560707,"n.s.",21.8981684452062,1.06774962420248e-07,3.4079196478711e-07,"sig",0.0558975722351081,0.145956923652047,22.16295354831,0.072507066886867,"n.s.",0.000850397471875843,0.376170493973735,22.3931671186317,0.00487048678124963,"n.s.",0.00154516926354133,0.322462488461547,22.3394591131195,0.00578785581128135,"n.s.",0.0154069975633734,0.12217945359718,22.1391760782551,0.0241117838405799,"n.s.",0.00534667457058544,-0.15093003067064,21.8660665939873,0.0113025541351361,"n.s.",7,22.0092392113224,22.0247540379934,21.844128295346,21.8093517888393,21.9243167300849,21.8720201603275,22.1981455355538,22.1277615610661,22.3854010990809,22.4009331381824,22.3294159274752,22.3495022987637,22.1259381785481,22.1524139779621,21.8739787954896,21.858154392485,98.1511201602887,"sp|Q96AY3|FKB10_HUMAN_FKBP10","ER.Lumen"
"192","sp|P30519|HMOX2_HUMAN","HMOX2","Heme oxygenase 2 OS=Homo sapiens OX=9606 GN=HMOX2 PE=1 SV=2",0.0622212816790651,0.130194851143454,18.845347744506,0.105290056054529,"n.s.",0.311988672732065,-0.0754605519374998,18.9755425956494,0.346685278789308,"n.s.",18.7698871925685,0.00039966840562698,0.000496142068731367,"sig",0.010539931640305,-0.328909965082644,18.5164377794233,0.0195943063774731,"n.s.",0.0043888354066674,-0.357224641920215,18.4881231025857,0.0105217643068884,"n.s.",0.192929799510703,0.210172990799524,19.0555207353055,0.214215016281791,"n.s.",0.143605846991338,0.250880496875617,19.0962282413816,0.163782657947244,"n.s.",0.0364111711953919,0.288884795279618,19.1342325397856,0.0485988227550043,"n.s.",13,18.8347094760934,18.8559860129185,19.007927945455,18.9431572458438,18.8251542391328,18.7146201460041,18.5487694862349,18.4841060726117,18.4668959316673,18.5093502735042,19.1637261291549,18.9473153414561,19.2026524322474,18.9898040505157,19.1899093187376,19.0785557608335,98.0414988481448,"sp|P30519|HMOX2_HUMAN_HMOX2","ER.Membrane"
"193","sp|O60568|PLOD3_HUMAN","PLOD3","Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 OS=Homo sapiens OX=9606 GN=PLOD3 PE=1 SV=1",0.0239536026969407,0.496292306844907,18.1925113987667,0.0567343038619032,"n.s.",0.312080262650051,0.065698237103927,18.6888037056116,0.346697906180513,"n.s.",18.2582096358706,0.000231526609786219,0.000298026733413023,"sig",0.103757588221211,0.116451718699981,18.3089631174667,0.124339388712555,"n.s.",0.0488524405815524,0.180827907104508,18.3733393058712,0.0631284527395396,"n.s.",0.0523381046789954,0.221549616385158,18.4140610151519,0.0658836370090118,"n.s.",0.0277285036307651,-0.355870417376451,17.8366409813903,0.0386571381854483,"n.s.",0.952955921053945,-0.00859129948494086,18.1839200992818,0.956385411830898,"n.s.",5,18.2332620896822,18.1517607078513,18.7555739394453,18.622033471778,18.2854427239126,18.2309765478287,18.3085061944997,18.3094200404337,18.3812113779572,18.3654672337852,18.3805185569387,18.4476034733651,17.7918897195734,17.8813922432071,18.0615357278793,18.3063044706842,97.7262049081405,"sp|O60568|PLOD3_HUMAN_PLOD3","ER.Lumen"
"194","sp|O94905|ERLN2_HUMAN","ERLIN2","Erlin-2 OS=Homo sapiens OX=9606 GN=ERLIN2 PE=1 SV=1",0.0468031245513431,0.236786749265818,20.7373785219496,0.0863335330571413,"n.s.",0.0327305066452685,0.378529963610319,20.9741652712155,0.0517923414381281,"n.s.",21.11590848556,2.45914816374767e-06,4.89553840374486e-06,"sig",0.00137770247953546,0.682540036732796,21.4199185586824,0.00647295539977393,"up",0.0110750290950527,0.513461956436771,21.2508404783864,0.019256562052842,"n.s.",0.000701083342078371,0.796542291095481,21.5339208130451,0.00434444192111822,"up",0.000883377716541763,0.732795949816939,21.4701744717666,0.00455384636821917,"up",0.0173831117851187,0.215556523806768,20.9529350457564,0.0265085555446025,"n.s.",2,20.7163791274786,20.7583779164207,20.9253839371102,21.0229466053207,21.0489044653459,21.182912505774,21.4056998406418,21.4341372767231,21.2005601254722,21.3011208313007,21.5318431340214,21.5359984920688,21.4760071086805,21.4643418348526,20.972639981379,20.9332301101338,96.4305142471036,"sp|O94905|ERLN2_HUMAN_ERLIN2","ER.Membrane"
"195","sp|O60613|SEP15_HUMAN","SELENOF","Selenoprotein F OS=Homo sapiens OX=9606 GN=SELENOF PE=1 SV=4",0.00411565974264495,-0.549257636078359,17.8652475591539,0.0252559485028907,"n.s.",0.00703631069416618,-0.545479315501844,17.3159899230755,0.0183658963668815,"n.s.",17.319768243652,0.00182147562643613,0.00208561312574774,"sig",0.00169729810429782,-0.766549490638035,17.0986980685158,0.00714021513949133,"down",0.00374142778832259,-0.649602263750332,17.2156452954035,0.00954702800287929,"down",0.458709868982663,-0.172086486484815,17.693161072669,0.481606365964916,"n.s.",0.140036160393102,-0.180080022940793,17.6851675362131,0.160006953026482,"n.s.",0.056979317764515,-0.397588614498986,17.4676589446549,0.0714100032000916,"n.s.",3,17.8451877269008,17.8853073914069,17.3450921409008,17.2868877052502,17.3611632609678,17.2783732263362,17.0742547214923,17.1231414155393,17.2500738794188,17.1812167113882,17.8811158802968,17.5052062650413,17.7580252823167,17.6123097901095,17.5648056905421,17.3705121987676,96.3509131037024,"sp|O60613|SEP15_HUMAN_SELENOF","ER.Lumen"
"196","sp|P05556|ITB1_HUMAN","ITGB1","Integrin beta-1 OS=Homo sapiens OX=9606 GN=ITGB1 PE=1 SV=2",0.000934644173356129,-0.342931434255863,22.6742635988437,0.0183946799986208,"n.s.",0.324550628134408,-0.01213901569486,22.3313321645879,0.359069001225251,"n.s.",22.6621245831489,1.58220658121803e-07,4.69717578799104e-07,"sig",0.00296578730278364,0.324822522082531,22.9990861209263,0.0091699682519902,"n.s.",0.005704277081307,0.254592429980974,22.9288560288247,0.012374774245395,"n.s.",0.352304801705607,0.042484985545844,22.7167485843896,0.375777299289941,"n.s.",0.0195216256793238,0.242402898735303,22.916666497579,0.0288881297497012,"n.s.",0.0237309716101717,-0.113398468172253,22.5608651306715,0.0342037761870514,"n.s.",7,22.68330631728,22.6652208804074,22.3260124344455,22.3366518947302,22.664582939514,22.6596662267837,22.9838366590151,23.0143355828374,22.9117928239383,22.9459192337111,22.7509104844931,22.6825866842861,22.9498295635128,22.8835034316453,22.5761820405283,22.5455482208146,95.6589679424175,"sp|P05556|ITB1_HUMAN_ITGB1","ER.Membrane"
